,student_id,name,class,study,gpa,is_greek,is_on_campus,distance_to_campus,is_female,is_sprinklered,claim_id,amount,risk_tier,holdout
34334,8569,"Baker, Lindsey",5,Other,2.904181285,0,0,0.0,1.0,1,0,0.0,3,0
34335,8570,"Turner, Alexsiss",3,Science,1.676706921,1,1,2.353251426,0.0,1,1570,1894.820689,2,0
34342,8571,"Hassan, Tazhane",3,Business,2.297788986,1,0,0.0,,0,0,0.0,2,0
34346,8572,"Vigil-Martinez, Alexander",5,Other,3.141750766,0,0,0.0,0.0,1,0,0.0,3,0
34350,8573,"al-Mohammed, Musaddiq",3,Science,3.102497223,0,1,0.181857599,0.0,1,0,0.0,2,0
34354,8574,"al-Matar, Naasif",1,Humanities,2.575051047,0,1,2.397822075,,1,0,0.0,1,0
34355,8575,"Foster, Jack",1,Science,1.190661234,1,0,0.0,1.0,1,1571,1291.941663,1,0
34362,8576,"Montalvo, Augustina",5,Science,2.668270286,0,0,0.0,1.0,1,0,0.0,3,1
34366,8577,"el-Rahaim, Jameel",2,Science,2.103658179,1,0,0.0,1.0,1,0,0.0,1,0
34370,8578,"Blasingime, Taylor",2,Other,1.791062746,0,0,0.0,1.0,1,0,0.0,1,0
34374,8579,"Sparks, Oriana",5,Other,2.865860911,0,0,0.0,1.0,1,0,0.0,3,0
34378,8580,"Roozen, Michael",3,Other,2.36234526,0,0,0.0,0.0,1,0,0.0,2,1
34382,8581,"Sengco, Darrel",4,Business,2.674059298,0,0,0.0,1.0,1,0,0.0,3,0
34386,8582,"Lucero, Andrian",5,Business,2.617946245,0,0,0.0,0.0,1,0,0.0,3,0
34390,8583,"al-Naim, Mahfooz",2,Science,3.272315833,0,0,0.0,1.0,1,0,0.0,1,0
34394,8584,"al-Sarwar, Jaarallah",1,Science,1.826617908,0,1,0.517901546,0.0,1,0,0.0,1,0
34398,8585,"Turner, Cody",2,Business,2.997677835,0,1,0.932007818,1.0,1,0,0.0,1,0
34402,8586,"Love, Eustace",1,Business,1.451744252,0,1,15.21355176,0.0,0,0,0.0,1,0
34406,8587,"al-Amini, Israa",1,Humanities,2.937537915,0,0,0.0,0.0,0,0,0.0,1,0
34410,8588,"Hibbs, Shaun",1,Humanities,3.020727702,0,1,10.72193656,1.0,1,0,0.0,1,1
34414,8589,"Brasure, Jeremy",4,Other,2.588195182,0,0,0.0,0.0,0,0,0.0,3,0
34418,8590,"Johnson, Sade",4,Business,3.759052847,0,0,0.0,1.0,0,0,0.0,3,0
34422,8591,"Rivera, Julian",2,Humanities,1.774112373,0,0,0.0,1.0,1,0,0.0,1,0
34423,8592,"Tavarez-Martinez, Angelica",1,Other,0.398477205,0,1,4.794620357,0.0,1,1573,627.010716,1,1
34430,8593,"el-Elbaz, Mutammam",4,Humanities,2.832603748,0,1,3.538697317,1.0,1,0,0.0,3,0
34434,8594,"Marty, Michael",4,Business,1.482473378,0,0,0.0,1.0,1,0,0.0,3,0
34438,8595,"Kallander, Michael",4,Science,2.305535392,0,0,0.0,0.0,1,0,0.0,3,0
34442,8596,"Monteith, John",5,Science,2.368752081,0,1,1.470946614,1.0,1,0,0.0,3,0
34446,8597,"al-Jabour, Zahraaa",5,Humanities,0.971043068,0,1,2.653041421,1.0,0,0,0.0,3,1
34450,8598,"Pelton, Samantha",1,Business,3.020248819,0,0,0.0,0.0,1,0,0.0,1,0
34454,8599,"Bishop, Alma",1,Business,0.787491035,1,1,7.234271258,0.0,1,0,0.0,1,0
34458,8600,"el-Zahra, Tasneem",2,Science,3.116196537,1,0,0.0,0.0,1,0,0.0,1,0
34462,8601,"Rael, Joylensia",2,Science,1.678107135,0,1,8.108765505,1.0,1,0,0.0,1,0
34466,8602,"Arapahoe, Samantha",5,Humanities,2.890820462,0,1,5.491187848,1.0,1,0,0.0,3,0
34470,8603,"Upchurch, Joy",4,Science,0.991990882,1,0,0.0,0.0,1,0,0.0,3,0
34474,8604,"Gabel, Tashena",3,Humanities,2.72976833,0,0,0.0,0.0,1,0,0.0,2,1
34478,8605,"Yazzie, Hannah",2,Humanities,2.861179342,0,1,10.74589362,1.0,0,0,0.0,1,0
34482,8606,"Benavides, Pedro",3,Business,2.576937936,0,0,0.0,0.0,1,0,0.0,2,0
34486,8607,"al-Salah, Najaat",1,Business,3.079436319,0,0,0.0,0.0,0,0,0.0,1,0
34490,8608,"Tuytschaevers, Richard",2,Other,2.569462202,0,0,0.0,0.0,0,0,0.0,1,1
34494,8609,"Thompson, Ashleigh",5,Other,1.410730364,0,0,0.0,1.0,1,0,0.0,3,0
34498,8610,"Tanaka, Kelsey",2,Humanities,3.600563327,0,0,0.0,1.0,0,0,0.0,1,0
34499,8611,"Jeffords, Lindsay",3,Science,3.169428866,0,0,0.0,1.0,1,1574,266.923782,2,0
34506,8612,"Millar, Kaitlin",2,Other,3.360809698,0,0,0.0,0.0,1,0,0.0,1,0
34510,8613,"Villanueva, Adam",1,Humanities,1.334014839,1,0,0.0,1.0,1,0,0.0,1,0
34511,8614,"el-Mahdi, Faarooq",4,Other,3.629375139,1,1,0.715396129,0.0,1,1576,2778.604326,3,0
34518,8615,"Santoni, Maley",3,Humanities,1.542634071,0,0,0.0,,1,0,0.0,2,0
34522,8616,"Rodriquez, Karen",4,Other,3.031827479,0,0,0.0,0.0,1,0,0.0,3,0
34526,8617,"Romero, Rikki",2,Business,3.661376096,0,1,1.155332736,0.0,1,0,0.0,1,1
34530,8618,"Yakabe, Monica",4,Humanities,2.856599792,0,0,0.0,0.0,0,0,0.0,3,1
34534,8619,"al-Zamani, Marzooq",5,Other,1.378376615,1,1,0.069254763,0.0,1,0,0.0,3,1
34538,8620,"Thomas, Dylan",4,Business,2.783160482,0,0,0.0,1.0,1,0,0.0,3,0
34542,8621,"Ramirez-Acuna, Jasmine",2,Other,1.144138839,0,0,0.0,0.0,1,0,0.0,1,0
34546,8622,"Begay, Gabreille",5,Science,1.972505688,1,1,5.983909807,0.0,1,0,0.0,3,0
34550,8623,"Griffith, Saydie",3,Business,2.275090607,0,0,0.0,1.0,0,0,0.0,2,0
34554,8624,"Emerson, Carlos",4,Other,2.282227012,0,0,0.0,1.0,1,0,0.0,3,0
34558,8625,"Salh, Caleb",4,Science,1.830613742,0,1,8.336442937,1.0,1,0,0.0,3,1
34562,8626,"Harvie, Antoinette",5,Humanities,1.3610105,0,0,0.0,1.0,1,0,0.0,3,0
34566,8627,"Gonzales, Jaime",3,Humanities,1.565517977,0,0,0.0,1.0,1,0,0.0,2,0
34570,8628,"Rhodes, Jumaal",3,Science,1.704767522,0,0,0.0,0.0,1,0,0.0,2,0
34574,8629,"Crowghost, Ellen",4,Humanities,2.032787994,0,0,0.0,0.0,1,0,0.0,3,0
34578,8630,"Ramirez, Hannah",3,Business,3.361028352,0,0,0.0,1.0,0,0,0.0,2,0
34579,8631,"Osgard, Cassidy",4,Humanities,2.374648846,1,1,5.534328714,0.0,1,1577,2906.023213,3,0
34586,8632,"Djunushbekov, Brian",2,Humanities,3.06964224,0,1,6.836301535,0.0,0,0,0.0,1,0
34590,8633,"Theurer, Asad",5,Humanities,2.175853201,1,0,0.0,1.0,1,0,0.0,3,1
34594,8634,"Aguilar, Brianna",2,Business,3.491818105,0,0,0.0,0.0,1,0,0.0,1,0
34598,8635,"Mondragon, Noe",4,Science,2.337912026,1,0,0.0,1.0,1,0,0.0,3,0
34602,8636,"Gonzales, Victor",3,Humanities,2.49181258,0,0,0.0,0.0,0,0,0.0,2,0
34606,8637,"al-Assad, Naqaa",1,Other,2.760460024,1,1,0.057615972,0.0,0,0,0.0,1,0
34607,8638,"Haley, Anthony",5,Business,1.14270026,1,1,2.925965778,1.0,1,1578,1726.651445,3,0
34614,8639,"Tillotson, Kyle",2,Science,3.023877704,1,1,8.498016757,0.0,0,0,0.0,1,0
34618,8640,"Weatherwax, Alan",2,Business,3.907855237,0,0,0.0,1.0,1,0,0.0,1,0
34622,8641,"Lund, Kaigo",4,Humanities,3.096479115,0,0,0.0,0.0,1,0,0.0,3,0
34626,8642,"Christian, Jack",3,Business,3.152471036,1,0,0.0,1.0,1,0,0.0,2,0
34630,8643,"Dang, Diana",4,Other,2.715756823,0,1,9.573646195,1.0,0,0,0.0,3,0
34634,8644,"Baca, Rebeca",1,Business,2.391804331,0,0,0.0,1.0,1,0,0.0,1,1
34635,8645,"el-Baluch, Jalaal",5,Humanities,1.357346122,0,0,0.0,1.0,1,1579,400.6007802,3,0
34642,8646,"Downs, Nickolas",3,Other,0.892719685,0,0,0.0,0.0,1,0,0.0,2,0
34646,8647,"Ferguson, Kassandra",3,Other,3.38557813,1,0,0.0,1.0,0,0,0.0,2,1
34650,8648,"al-Can, Aarif",2,Humanities,2.8031487,0,1,0.187506469,1.0,0,0,0.0,1,0
34654,8649,"Cox, Linda",2,Business,2.216317672,0,0,0.0,0.0,1,0,0.0,1,1
34658,8650,"Goodbear, Manuel",2,Business,0.732061042,0,1,0.249398287,0.0,0,0,0.0,1,0
34662,8651,"al-Sultana, Tawfeeq",1,Science,2.874965083,0,0,0.0,0.0,0,0,0.0,1,1
34666,8652,"Montellano-Rodriguez, Angelo",1,Business,2.932705941,0,0,0.0,1.0,1,0,0.0,1,0
34670,8653,"Edwards-Walker, Nicholas",3,Other,3.008713374,0,0,0.0,0.0,0,0,0.0,2,1
34674,8654,"Gonzalez, Christina",4,Science,0.943645659,0,0,0.0,1.0,0,0,0.0,3,0
34678,8655,"Dines, Joshua",2,Science,1.541874486,0,0,0.0,0.0,0,0,0.0,1,1
34682,8656,"el-Rahman, Nawf",1,Humanities,2.961043003,0,1,0.799504472,0.0,1,0,0.0,1,0
34686,8657,"el-Baksh, Maazina",1,Other,1.009493903,0,1,4.926629487,1.0,0,0,0.0,1,1
34690,8658,"Johnson, Jenna",2,Business,3.554186083,0,0,0.0,1.0,1,0,0.0,1,0
34694,8659,"Lovett, Dominique",3,Humanities,0.253367292,0,0,0.0,0.0,0,0,0.0,2,0
34698,8660,"al-Hariri, Aliyya",2,Science,1.685419565,0,0,0.0,1.0,1,0,0.0,1,0
34702,8661,"Schoenrock, Kevin",5,Business,1.243415268,0,0,0.0,1.0,1,0,0.0,3,0
34706,8662,"Martinez, Joseph",4,Business,3.010304541,0,0,0.0,0.0,1,0,0.0,3,0
34710,8663,"Platt, Kiana",4,Humanities,2.274071905,0,1,2.339613643,1.0,1,0,0.0,3,0
34711,8664,"Cook, Jalaka",5,Science,0.375095366,0,0,0.0,0.0,1,1581,1424.673365,3,1
34718,8665,"Her, Byron",2,Humanities,2.003606908,1,1,6.189389554,1.0,1,0,0.0,1,1
34722,8666,"Stinson, Keefe",2,Business,1.100452135,0,1,11.88523376,0.0,1,0,0.0,1,0
34726,8667,"Zhen, Ellen",4,Business,2.962303146,0,1,3.54312408,,0,0,0.0,3,0
34730,8668,"Freimuth, Nikita",3,Humanities,0.993240906,0,0,0.0,1.0,1,0,0.0,2,0
34734,8669,"Nelson, Dante",5,Business,3.501855448,0,0,0.0,1.0,0,0,0.0,3,0
34735,8670,"Shim, Doan",3,Business,2.811562629,0,0,0.0,1.0,1,1582,1198.225499,2,0
34742,8671,"Williamson, Andre",2,Other,2.22656016,0,1,0.681003144,1.0,1,0,0.0,1,0
34746,8672,"el-Nassif, Sultana",1,Other,3.009827494,0,0,0.0,,1,0,0.0,1,0
34750,8673,"Lattimer, Mika",3,Other,3.191867078,0,1,0.155333014,,1,0,0.0,2,0
34754,8674,"Molina, Connor",1,Other,0.750982477,0,1,10.26248766,1.0,1,0,0.0,1,0
34758,8675,"Vinson, Chakara",3,Science,2.011375789,1,0,0.0,,0,0,0.0,2,0
34762,8676,"Uribe, Alexis",1,Other,0.973418642,1,0,0.0,0.0,1,0,0.0,1,0
34766,8677,"Begay, Andre",3,Business,2.417433337,0,0,0.0,1.0,1,0,0.0,2,1
34770,8678,"Paz, Claudia",5,Science,1.755590839,0,1,5.845406443,1.0,1,0,0.0,3,1
34774,8679,"Cooper, Dyonta",1,Science,3.594619369,1,0,0.0,1.0,0,0,0.0,1,0
34778,8680,"Garces-Ramirez, Sierra",4,Science,0.496500445,1,0,0.0,1.0,1,0,0.0,3,0
34782,8681,"Contreras, James",5,Humanities,1.684389519,0,0,0.0,1.0,0,0,0.0,3,0
34786,8682,"Guzman, Sergio",4,Other,3.422883632,1,0,0.0,1.0,1,0,0.0,3,0
34790,8683,"Gregory, Katherine",1,Humanities,3.472394723,0,0,0.0,0.0,1,0,0.0,1,0
34794,8684,"Lorenz, Julia",1,Business,2.733230867,1,0,0.0,1.0,0,0,0.0,1,0
34798,8685,"Sandoval, Devundrick",4,Other,1.526755213,0,0,0.0,0.0,0,0,0.0,3,0
34802,8686,"Binder, Kelli",2,Humanities,1.736443359,0,1,2.660748938,1.0,1,0,0.0,1,0
34806,8687,"Chavez, Austin",2,Business,1.455417935,0,0,0.0,1.0,1,0,0.0,1,0
34807,8688,"Roth, Will",1,Humanities,3.30671164,1,0,0.0,0.0,1,1586,1676.585543,1,0
34814,8689,"Eltagonde, Elisa",2,Humanities,3.125068158,0,0,0.0,0.0,1,0,0.0,1,0
34818,8690,"Brekel, Katlyn",2,Science,2.08653045,1,0,0.0,1.0,1,0,0.0,1,1
34822,8691,"Santarella, Shannon",4,Humanities,1.361106895,0,0,0.0,1.0,1,0,0.0,3,0
34826,8692,"Woon, Timothy",3,Other,3.411199648,0,0,0.0,1.0,1,0,0.0,2,1
34830,8693,"Hoffmann, Alexander",3,Other,3.017080416,0,0,0.0,0.0,0,0,0.0,2,0
34834,8694,"Leon, Reeanna",4,Business,3.489359246,0,0,0.0,1.0,1,0,0.0,3,0
34838,8695,"Tresch, Dante",2,Science,2.439490356,0,0,0.0,0.0,0,0,0.0,1,0
34839,8696,"Jimenez Rodriguez, Magali",3,Other,1.459436083,1,0,0.0,1.0,0,1588,3390.767028,2,0
34846,8697,"Silva-Solis, Raquel",1,Business,3.605977234,0,0,0.0,0.0,0,0,0.0,1,0
34850,8698,"Smith, Lubna",2,Humanities,3.277354293,0,1,2.565582426,1.0,1,0,0.0,1,1
34854,8699,"Ruppert, Richard",3,Other,1.406537159,0,0,0.0,1.0,1,0,0.0,2,0
34858,8700,"el-Radi, Bassil",5,Humanities,2.673394948,0,0,0.0,0.0,1,0,0.0,3,0
34862,8701,"Cadena, Emily",4,Business,2.766270602,1,1,0.425359277,0.0,0,0,0.0,3,0
34866,8702,"Goodburn, Brittani",3,Other,0.565713105,0,1,7.385374277,1.0,1,0,0.0,2,0
34870,8703,"Escamilla, Monica",1,Business,3.398305791,0,0,0.0,1.0,0,0,0.0,1,0
34874,8704,"Simpson, Angel",4,Humanities,1.311390229,0,0,0.0,1.0,0,0,0.0,3,0
34875,8705,"Gary, Bruce",4,Humanities,0.89137408,0,1,9.132085451,0.0,1,1589,826.0600008,3,1
34882,8706,"Nielsen, Lisa",1,Business,1.081706605,0,1,4.384822637,0.0,1,0,0.0,1,0
34886,8707,"Matthews, Suzanna",1,Humanities,2.353997209,1,0,0.0,0.0,1,0,0.0,1,0
34890,8708,"Frescas, Oswaldo",4,Science,2.896738731,0,0,0.0,1.0,1,0,0.0,3,0
34894,8709,"Vu, Allison",4,Business,3.161884858,0,0,0.0,1.0,1,0,0.0,3,0
34898,8710,"Thomas, Jeffrey",1,Business,2.845952276,1,0,0.0,0.0,1,0,0.0,1,1
34902,8711,"Young, Zakia",1,Business,0.779696934,0,1,0.897158476,0.0,1,0,0.0,1,0
34903,8712,"el-Kaiser, Raakaan",4,Business,2.294048637,1,1,2.259159563,1.0,1,1591,855.4455099,3,0
34910,8713,"Vancleave, Andrew",3,Other,1.242296726,0,0,0.0,1.0,0,0,0.0,2,1
34914,8714,"Gallegos, Nathaniel",1,Humanities,1.687574312,0,0,0.0,1.0,1,0,0.0,1,0
34918,8715,"Archuleta, Kenji",3,Humanities,2.720805286,0,1,6.213395163,0.0,0,0,0.0,2,0
34922,8716,"Hofmann, Jacob",1,Humanities,3.261220615,0,1,8.437258966,1.0,1,0,0.0,1,0
34926,8717,"Stewart, Autriana",2,Other,2.48797445,1,0,0.0,0.0,1,0,0.0,1,0
34930,8718,"Bridges, Jeffrey",3,Science,1.804992701,0,1,1.84571486,1.0,1,0,0.0,2,0
34934,8719,"Rinhart, Joshua",3,Humanities,2.557191159,0,1,2.887884584,1.0,1,0,0.0,2,0
34938,8720,"al-Aslam, Mahaa",3,Other,2.571834866,0,0,0.0,1.0,0,0,0.0,2,0
34942,8721,"Williams, Sabrina",4,Humanities,2.539990158,0,0,0.0,0.0,0,0,0.0,3,0
34946,8722,"Flores, Alyssa",4,Science,2.615227115,0,0,0.0,0.0,0,0,0.0,3,0
34950,8723,"Martinez, Johnathon",1,Science,2.961498041,0,0,0.0,0.0,1,0,0.0,1,0
34954,8724,"Evans, Malik",1,Science,0.823584402,0,0,0.0,1.0,1,0,0.0,1,0
34958,8725,"Rose, Austin",1,Science,1.596080733,0,1,1.232456891,0.0,0,0,0.0,1,0
34962,8726,"Thao, Mytasia",3,Humanities,2.504053204,0,0,0.0,1.0,1,0,0.0,2,1
34966,8727,"Francia, Denine",2,Business,0.959556286,0,0,0.0,0.0,0,0,0.0,1,0
34970,8728,"el-Ozer, Qutb",4,Business,3.595875124,0,0,0.0,0.0,1,0,0.0,3,0
34974,8729,"Uribe-Zuluaga, Carlos",2,Business,2.868331489,0,0,0.0,1.0,1,0,0.0,1,1
34978,8730,"Ha, Sean",1,Science,3.036617393,1,1,15.95925184,0.0,0,0,0.0,1,1
34982,8731,"Studer, Andrew",4,Other,3.290283384,0,1,1.943829853,,1,0,0.0,3,1
34986,8732,"Maestas, Andrea",3,Business,1.729546383,0,0,0.0,0.0,1,0,0.0,2,0
34990,8733,"el-Abdoo, Shabeeba",3,Science,3.772062855,0,0,0.0,1.0,1,0,0.0,2,0
34994,8734,"Williams, Briahna",4,Humanities,2.268318129,0,0,0.0,0.0,1,0,0.0,3,1
34998,8735,"Grant, Lesante",4,Business,3.50981889,1,0,0.0,0.0,1,0,0.0,3,0
35002,8736,"Garcia, Brian",4,Humanities,1.625144862,0,0,0.0,1.0,1,0,0.0,3,0
35006,8737,"Tang, Ronny",2,Humanities,3.010771517,0,1,12.16570878,0.0,1,0,0.0,1,0
35010,8738,"Roloson, Jaiel",2,Other,2.913366332,0,1,2.725066621,1.0,1,0,0.0,1,1
35014,8739,"Vo, Chuan-Kun",4,Other,0.672753989,0,1,10.37594216,,1,0,0.0,3,0
35018,8740,"Watson, Ryan",4,Humanities,2.371966999,0,1,0.525827095,1.0,1,0,0.0,3,0
35019,8741,"Martinez, Cody",4,Humanities,2.236514592,0,1,0.081760748,0.0,1,1594,364.5838241,3,0
35026,8742,"al-Hakim, Saamiqa",3,Business,3.026157822,0,0,0.0,0.0,1,0,0.0,2,0
35030,8743,"Rojo, Gabriel",4,Humanities,3.591647185,0,1,6.87870022,1.0,0,0,0.0,3,0
35034,8744,"Leyva Lerma, Markus",4,Humanities,2.795559317,1,0,0.0,,0,0,0.0,3,1
35038,8745,"Anderson, Hunter",3,Business,2.926101478,0,1,4.43989601,0.0,1,0,0.0,2,0
35040,8746,"Cato-Thomas, Brizhay",2,Other,0.664484997,1,1,1.808198357,1.0,1,1596,1968.881059,1,0
35046,8747,"Lopez-Beacham, Lizza",3,Science,3.579453737,0,0,0.0,1.0,0,0,0.0,2,1
35050,8748,"Le, Kevin",1,Other,2.219355763,0,0,0.0,1.0,1,0,0.0,1,1
35054,8749,"Galindo, Judith",5,Humanities,1.956885165,0,0,0.0,0.0,1,0,0.0,3,0
35058,8750,"Baty, Meeka",5,Business,1.363352978,0,0,0.0,1.0,0,0,0.0,3,0
35062,8751,"Mitchell, Angel",3,Business,3.439176565,1,0,0.0,0.0,1,0,0.0,2,0
35066,8752,"Wonnell, Logan",1,Business,2.919077697,0,0,0.0,1.0,1,0,0.0,1,1
35070,8753,"al-Hashmi, Munsif",5,Science,1.394798294,0,0,0.0,1.0,0,0,0.0,3,1
35074,8754,"Herman, Colette",1,Business,2.725876837,0,1,6.121353812,1.0,1,0,0.0,1,0
35078,8755,"Choi, Myles",2,Business,2.374290706,0,1,4.704483744,0.0,1,0,0.0,1,0
35082,8756,"Tieu, Stephanie",2,Business,2.071405316,0,1,3.952246103,1.0,1,0,0.0,1,0
35086,8757,"Cruz, Virrilyn",2,Other,0.989809679,0,0,0.0,0.0,1,0,0.0,1,0
35090,8758,"Etsitty, Isiah",4,Business,2.349832849,0,0,0.0,1.0,0,0,0.0,3,0
35094,8759,"el-Majeed, Misfar",2,Business,3.69489843,0,0,0.0,0.0,1,0,0.0,1,1
35098,8760,"Sechereh, Kenneth",3,Humanities,1.150870482,0,0,0.0,,1,0,0.0,2,0
35102,8761,"Vong, Connor",2,Humanities,3.521597054,0,1,2.027477903,0.0,1,0,0.0,1,0
35106,8762,"Hart, Crystal",2,Humanities,2.92277809,0,0,0.0,1.0,0,0,0.0,1,0
35110,8763,"Mickelson, Alisha",1,Humanities,2.583434154,1,0,0.0,0.0,1,0,0.0,1,0
35114,8764,"Howard, Troy",1,Other,1.856101396,1,1,4.550267249,0.0,1,0,0.0,1,0
35118,8765,"el-Jafari, Labeeba",4,Business,1.731798177,0,0,0.0,1.0,0,0,0.0,3,1
35122,8766,"Rice, Christine",4,Science,2.571039195,1,0,0.0,1.0,1,0,0.0,3,0
35126,8767,"Haddaway, Katarina",3,Other,2.882491658,0,0,0.0,1.0,1,0,0.0,2,0
35130,8768,"Canada, Jalen",2,Other,1.317980502,0,0,0.0,1.0,1,0,0.0,1,0
35134,8769,"Starcer, Joseph",4,Other,2.551849453,0,0,0.0,0.0,1,0,0.0,3,1
35138,8770,"al-Hashim, Thaamira",4,Humanities,1.159533374,0,1,8.678489871,1.0,1,0,0.0,3,0
35142,8771,"Roberts, Briana",3,Business,0.439028404,0,1,2.539647566,1.0,0,0,0.0,2,0
35146,8772,"al-Sader, Kaalim",4,Business,2.363812778,0,1,0.393970916,0.0,1,0,0.0,3,0
35150,8773,"al-Ally, Mahbooba",4,Business,2.459706937,0,0,0.0,0.0,0,0,0.0,3,1
35154,8774,"al-Majid, Mu,Aawiya",5,Science,2.470546872,0,1,8.401839993,0.0,1,0,0.0,3,1
35158,8775,"Collins, Cyrus",3,Science,3.030185436,0,0,0.0,0.0,1,0,0.0,2,1
35162,8776,"Patterson, Adrian Christopher",2,Humanities,2.758587062,0,0,0.0,1.0,1,0,0.0,1,1
35166,8777,"Black, Adrian",3,Business,2.539214736,0,0,0.0,0.0,0,0,0.0,2,1
35170,8778,"Bruce, Paula",2,Humanities,1.97290988,0,0,0.0,1.0,1,0,0.0,1,0
35174,8779,"Jordan, Darryl",2,Science,0.990228767,0,1,5.351869564,1.0,1,0,0.0,1,0
35178,8780,"al-Anwar, Hamaama",2,Science,3.842519113,0,0,0.0,1.0,1,0,0.0,1,0
35182,8781,"Cushing, Crystal",1,Other,1.287093027,1,1,9.4051053,0.0,1,0,0.0,1,0
35186,8782,"Correa, Amanda",5,Business,1.72785991,0,0,0.0,,0,0,0.0,3,1
35190,8783,"Leyva, Patricia",5,Science,2.886387529,0,1,1.173868923,0.0,1,0,0.0,3,0
35194,8784,"Hall, Alexis",1,Business,1.653889661,1,1,4.37680475,0.0,1,0,0.0,1,0
35198,8785,"Pena, Jada",2,Humanities,2.992286243,1,0,0.0,0.0,1,0,0.0,1,0
35202,8786,"Ahmed, Victoria",2,Other,2.793480325,1,1,4.01853596,,0,0,0.0,1,0
35206,8787,"Copeland, Solomon",2,Other,2.195573649,0,0,0.0,0.0,1,0,0.0,1,0
35207,8788,"Lawrence, Tyler",2,Other,2.98527142,0,1,0.624042349,1.0,1,1602,596.1743712,1,0
35214,8789,"Vathanavarin, Andrew",3,Other,2.744992858,0,1,9.45839297,1.0,1,0,0.0,2,0
35218,8790,"Archuleta, Daniel",4,Other,2.827700851,0,0,0.0,1.0,0,0,0.0,3,0
35222,8791,"Bybee, Joseph",3,Business,3.59735682,0,1,1.980146524,1.0,1,0,0.0,2,0
35226,8792,"el-Salame, Tahaani",2,Science,3.290146133,0,0,0.0,,0,0,0.0,1,0
35230,8793,"Fuller, Sarah",4,Humanities,2.305317872,1,0,0.0,1.0,1,0,0.0,3,0
35234,8794,"Maldonado-Felix, Gisella",3,Science,3.042015038,0,0,0.0,0.0,1,0,0.0,2,0
35238,8795,"Ruiz Alonso, Maria",4,Business,1.049522571,0,0,0.0,,0,0,0.0,3,0
35239,8796,"Hook, Kaylee",1,Other,2.817927713,1,1,3.665375173,0.0,1,1603,1697.377254,1,0
35246,8797,"Denny, Evelyn",1,Science,3.167265837,0,0,0.0,1.0,1,0,0.0,1,1
35250,8798,"Vasquez, Darrell",2,Other,2.100063024,0,0,0.0,,1,0,0.0,1,0
35252,8799,"Futrell, Jessica",1,Humanities,2.449346536,1,0,0.0,0.0,1,1605,1055.936031,1,0
35258,8800,"Noble, Thomas",1,Business,2.553180729,0,1,3.163855642,0.0,0,0,0.0,1,0
35259,8801,"Rin, Hailey",3,Other,2.894103119,0,1,0.005272318,0.0,1,1606,1275.413681,2,0
35266,8802,"Robinson III, Braxton",3,Business,2.108945335,0,1,17.05835433,1.0,0,0,0.0,2,0
35270,8803,"al-Habeeb, Haashid",1,Business,1.614260571,0,0,0.0,0.0,1,0,0.0,1,0
35271,8804,"Mills, Kelly",2,Business,0.404410353,1,1,5.791571032,1.0,1,1607,680.6312985,1,1
35278,8805,"Alexander, Briana",2,Humanities,1.487054462,1,0,0.0,1.0,0,0,0.0,1,0
35282,8806,"Tran, Anthony",3,Humanities,1.846049061,0,1,1.498269429,1.0,1,0,0.0,2,0
35286,8807,"Reynolds, Tyler",3,Business,1.946453343,1,0,0.0,0.0,0,0,0.0,2,0
35290,8808,"Felek, Kenya",2,Humanities,1.081025869,0,1,1.611102106,1.0,1,0,0.0,1,1
35294,8809,"Ballard, Logan",2,Science,2.57643082,0,1,0.484697453,0.0,1,0,0.0,1,0
35298,8810,"Lestenkof, Brittany",3,Business,3.123068894,0,0,0.0,1.0,1,0,0.0,2,0
35302,8811,"el-Shah, Labeeb",1,Science,3.820461983,1,0,0.0,1.0,0,0,0.0,1,0
35306,8812,"Godwin, Nischay",1,Science,2.475261432,0,0,0.0,0.0,1,0,0.0,1,1
35310,8813,"el-Wali, Waajida",3,Other,2.389347069,1,0,0.0,1.0,1,0,0.0,2,0
35314,8814,"Stevens, Rachel",4,Science,2.181208799,0,0,0.0,0.0,1,0,0.0,3,0
35318,8815,"el-Rauf, Aliyya",1,Other,2.967144325,1,0,0.0,0.0,1,0,0.0,1,0
35322,8816,"Debus, Reginald",1,Humanities,1.243336884,0,0,0.0,0.0,1,0,0.0,1,0
35326,8817,"Guereca, Brooke",2,Other,2.147123835,0,0,0.0,1.0,0,0,0.0,1,1
35330,8818,"Heagle, Irene",5,Business,2.331643768,0,0,0.0,0.0,1,0,0.0,3,0
35334,8819,"Stasik, Ashley",4,Business,2.345845616,0,0,0.0,1.0,1,0,0.0,3,1
35338,8820,"Medicine Bear, Damion",4,Business,2.931952346,0,0,0.0,1.0,1,0,0.0,3,1
35342,8821,"James, Thea",3,Humanities,2.287435355,1,0,0.0,0.0,1,0,0.0,2,0
35346,8822,"Griego, John",3,Business,1.448201785,0,0,0.0,0.0,1,0,0.0,2,0
35350,8823,"Parmley, Serena",3,Other,2.539438227,0,0,0.0,,1,0,0.0,2,1
35354,8824,"Guillen, Lee",3,Other,0.739455498,0,0,0.0,1.0,1,0,0.0,2,1
35358,8825,"Kocsis, Edward",1,Business,1.252870414,0,1,4.382814884,,1,0,0.0,1,0
35359,8826,"Castillo, Shelby",3,Other,1.978320584,0,1,0.569852989,0.0,1,1610,1701.616997,2,0
