,student_id,name,class,gpa,is_greek,is_on_campus,distance_to_campus,is_female,is_sprinklered,claim_id,risk_tier,holdout,Business,Humanities,Other,Science,amount
37202,9285,"al-Badour, Ihaab",1,2.506550911,0,1,3.63332802,0.0,1,0,1,0,0,0,0,1,0.0
37206,9286,"Powers, Megan",3,0.797182616,1,0,0.0,,0,0,2,0,0,0,0,1,0.0
37210,9287,"Marlow, Malachai",3,1.63152993,1,1,0.855622528,0.0,1,0,2,0,0,0,1,0,0.0
37214,9288,"Saeed, Julie",1,3.109240636,1,0,0.0,0.0,1,0,1,0,1,0,0,0,0.0
37218,9289,"Gonsalves, Jennifer",2,2.342970771,0,0,0.0,1.0,0,0,1,0,1,0,0,0,0.0
37222,9290,"Lucier, Tracy",4,0.738906011,0,1,0.607864147,,0,0,3,0,0,0,1,0,0.0
37226,9291,"Shrestha, Jonel",3,3.662671723,0,0,0.0,1.0,1,0,2,0,1,0,0,0,0.0
37230,9292,"Schmidt, Jessica",5,3.220069885,0,0,0.0,1.0,0,0,3,0,0,1,0,0,0.0
37234,9293,"Strossner, Juliet",3,3.025830665,0,0,0.0,1.0,1,0,2,0,0,0,1,0,0.0
37238,9294,"Takata, Renee",1,2.500308085,0,1,1.137232667,1.0,1,0,1,0,0,0,1,0,0.0
37242,9295,"Lambertson, Josiah",2,2.917501481,0,0,0.0,,0,0,1,0,0,1,0,0,0.0
37246,9296,"Demarco, Jose",3,0.812728892,0,0,0.0,,0,0,2,0,0,0,0,1,0.0
37250,9297,"Robinson, Karli",4,1.419208455,0,0,0.0,1.0,1,0,3,0,0,0,0,1,0.0
37254,9298,"Green, Myah",3,0.916260182,1,0,0.0,1.0,1,0,2,0,0,1,0,0,0.0
37258,9299,"Posey, Christopher",3,2.863213271,0,1,0.438576808,0.0,1,0,2,0,1,0,0,0,0.0
37262,9300,"Lang, Derrick",5,3.031310098,0,1,2.212514117,0.0,0,0,3,1,1,0,0,0,0.0
37266,9301,"el-Hares, Ulyaa",1,2.095106187,0,1,12.31774813,0.0,1,0,1,0,0,0,1,0,0.0
37270,9302,"Johnson, Matthew",5,2.510247833,0,0,0.0,1.0,1,0,3,0,0,0,1,0,0.0
37274,9303,"al-Jabbour, Nawf",2,2.450127954,0,1,6.301343814,1.0,1,0,1,0,0,1,0,0,0.0
37278,9304,"Layden, Kenaya",4,2.710105816,0,1,3.102257326,1.0,1,0,3,0,1,0,0,0,0.0
37282,9305,"Kim, Aaron",1,1.100186802,0,1,0.310782479,0.0,1,0,1,0,1,0,0,0,0.0
37286,9306,"Quangson, Andrew",3,0.228837349,1,0,0.0,1.0,0,0,2,0,0,1,0,0,0.0
37290,9307,"Saucedo, Esteban",1,1.880636471,0,0,0.0,0.0,0,0,1,0,1,0,0,0,0.0
37294,9308,"Mills, Nikoma",1,2.683140999,0,0,0.0,1.0,1,0,1,1,1,0,0,0,0.0
37298,9309,"Santos, Acacia",4,1.66235407,0,1,6.186689153,1.0,0,0,3,0,0,0,0,1,0.0
37302,9310,"al-Salik, Raita",3,1.71517952,0,0,0.0,0.0,1,0,2,1,0,0,1,0,0.0
37306,9311,"Hughey, Megan",2,2.681004443,1,1,0.821252489,,0,0,1,0,0,0,0,1,0.0
37310,9312,"Medina, Efrain",5,2.739128298,0,1,1.73066335,0.0,0,0,3,0,0,0,1,0,0.0
37314,9313,"Nguyen, Michelle",5,1.556782103,0,1,0.32220215,0.0,1,0,3,1,0,0,0,1,0.0
37318,9314,"al-Kaiser, Sabeeha",5,3.079529938,0,0,0.0,1.0,1,0,3,0,0,1,0,0,0.0
37322,9315,"Christiansen, Daniel",2,2.096068589,0,0,0.0,0.0,0,0,1,0,0,1,0,0,0.0
37323,9316,"el-Imam, Ghaali",3,3.336298833,0,0,0.0,1.0,1,1699,2,0,1,0,0,0,691.7972784
37330,9317,"Urtusuastegui, Erick",2,3.003600391,0,0,0.0,1.0,0,0,1,0,0,1,0,0,0.0
37331,9318,"Law, Aimis",1,2.091837449,0,1,0.743892899,1.0,1,1700,1,0,0,0,1,0,371.419037
37338,9319,"el-Zakaria, Taamir",2,2.597650129,1,1,2.657766324,0.0,1,0,1,0,0,1,0,0,0.0
37342,9320,"Burnett, Gabriella",3,1.326920396,0,1,1.644789038,1.0,0,0,2,0,0,0,1,0,0.0
37346,9321,"al-Siddiqi, Mutasim",3,3.936515596,0,1,0.614664149,1.0,1,0,2,0,0,0,0,1,0.0
37350,9322,"el-Kanan, Maariya",4,0.176016396,0,1,4.890828408,0.0,1,0,3,0,0,1,0,0,0.0
37354,9323,"el-Safar, Shafeeqa",5,1.629779388,0,0,0.0,1.0,1,0,3,0,1,0,0,0,0.0
37358,9324,"al-Ayoub, Amatullah",3,0.807877145,1,1,5.177253108,1.0,1,0,2,1,0,0,1,0,0.0
37362,9325,"al-Massoud, Kabeer",2,2.17977671,0,0,0.0,1.0,0,0,1,0,0,1,0,0,0.0
37366,9326,"Muncy, Elijah",2,1.396481433,0,0,0.0,0.0,1,0,1,0,1,0,0,0,0.0
37370,9327,"al-Naim, Adeeba",3,2.791412651,0,1,17.96006997,0.0,0,0,2,0,0,0,1,0,0.0
37374,9328,"Johnson, Dejunaire",1,2.768201694,0,1,0.969072854,1.0,1,0,1,0,0,1,0,0,0.0
37378,9329,"Rude, Juliana",4,2.637147782,0,0,0.0,0.0,1,0,3,0,0,0,1,0,0.0
37382,9330,"Roberson, Jeffrey",3,2.311986204,0,0,0.0,0.0,1,0,2,1,0,0,0,1,0.0
37386,9331,"Bustillos-Estrada, Keiana",1,3.127787255,1,1,1.131540392,0.0,1,0,1,1,0,1,0,0,0.0
37390,9332,"Cheung, Chelsea",2,1.561106025,0,1,2.464736527,0.0,1,0,1,0,0,0,0,1,0.0
37394,9333,"Brockman, Asia",5,2.207683046,0,0,0.0,1.0,1,0,3,0,0,0,0,1,0.0
37398,9334,"Hudgins, Devon",1,3.19064186,0,0,0.0,0.0,1,0,1,0,0,0,0,1,0.0
37402,9335,"Swope, Jessika",4,2.718652728,0,0,0.0,0.0,1,0,3,0,0,0,0,1,0.0
37406,9336,"Franklin, Joseph",1,3.298796853,0,0,0.0,0.0,0,0,1,0,0,0,1,0,0.0
37410,9337,"Cunningham, Jennifer",1,2.886184071,0,1,1.694539072,0.0,1,0,1,0,0,1,0,0,0.0
37414,9338,"Franklin, Reana",4,3.461208788,0,0,0.0,1.0,1,0,3,1,0,0,0,1,0.0
37418,9339,"Cottonwood, James",2,3.52082077,0,0,0.0,1.0,0,0,1,0,0,0,1,0,0.0
37422,9340,"Gobin, Madison",3,1.955107765,0,1,7.506622895,1.0,1,0,2,0,0,0,1,0,0.0
37426,9341,"Schell, Charles",1,0.864938279,1,1,2.04023722,0.0,1,0,1,0,0,1,0,0,0.0
37430,9342,"Muller, Assabuur",3,3.478942644,0,0,0.0,0.0,1,0,2,0,0,0,0,1,0.0
37434,9343,"Ho, Aamien",1,2.898545934,1,1,2.016386779,1.0,1,0,1,1,0,1,0,0,0.0
37435,9344,"Murphy, Nicholas",3,1.194079788,1,0,0.0,1.0,1,1703,2,1,0,1,0,0,2588.212626
37442,9345,"Ordaz, David",3,2.369199287,1,0,0.0,0.0,1,0,2,0,1,0,0,0,0.0
37446,9346,"el-Mahdavi, Warda",4,2.109599131,0,0,0.0,0.0,1,0,3,0,0,0,1,0,0.0
37450,9347,"el-Abdo, Numair",4,0.490749151,0,0,0.0,0.0,1,0,3,1,0,0,1,0,0.0
37454,9348,"Farris, Katelyn",5,2.796605508,1,1,2.168825904,1.0,1,0,3,0,0,1,0,0,0.0
37458,9349,"Albertoli, Adam",2,2.51603196,0,0,0.0,0.0,1,0,1,0,1,0,0,0,0.0
37462,9350,"Schenally, Brianna",3,2.786135646,1,0,0.0,0.0,1,0,2,0,0,0,0,1,0.0
37466,9351,"Canales, Andres",3,0.786488492,1,0,0.0,1.0,1,0,2,0,0,0,1,0,0.0
37467,9352,"Morales, Yesleni",4,3.012444651,0,0,0.0,1.0,1,1706,3,0,0,1,0,0,221.401755
37474,9353,"Bradford, Jamon",1,0.471573788,0,1,3.480530981,0.0,1,0,1,1,0,1,0,0,0.0
37478,9354,"Herde, Alicia",3,1.505240736,0,0,0.0,1.0,0,0,2,0,0,0,1,0,0.0
37482,9355,"France, Itua",1,2.330259428,0,0,0.0,0.0,1,0,1,0,0,0,0,1,0.0
37486,9356,"Tahlo, Michaela",3,1.412444144,0,0,0.0,0.0,1,0,2,0,0,0,0,1,0.0
37490,9357,"Flores, Michael",3,2.391367228,0,1,3.000267088,0.0,1,0,2,0,0,1,0,0,0.0
37494,9358,"el-Huq, Mahdhoodha",2,2.337305008,0,0,0.0,0.0,0,0,1,0,0,0,0,1,0.0
37498,9359,"Inouye, Preston",4,2.894378343,0,0,0.0,,1,0,3,0,0,1,0,0,0.0
37502,9360,"Woodward, Ashton",3,1.772627407,1,0,0.0,1.0,1,0,2,0,0,0,0,1,0.0
37506,9361,"Ulibarri, Paco",3,3.187966847,0,0,0.0,1.0,0,0,2,0,1,0,0,0,0.0
37510,9362,"el-Hamdan, Rasheeda",2,2.5039459,0,0,0.0,,0,0,1,0,1,0,0,0,0.0
37514,9363,"Gishu, Lajetta",1,3.05234517,0,1,4.17530017,0.0,1,0,1,0,0,0,0,1,0.0
37518,9364,"Morales Pallares, Shanice",1,3.040174751,0,1,1.70948286,,0,0,1,1,0,0,0,1,0.0
37522,9365,"Mortel, Noah",3,2.026609469,0,1,0.492633856,1.0,0,0,2,0,0,0,1,0,0.0
37526,9366,"al-Harron, Baaqir",1,3.409326259,0,1,0.190202392,1.0,1,0,1,1,1,0,0,0,0.0
37530,9367,"Garrison, Michael",1,1.169642122,0,0,0.0,0.0,1,0,1,1,1,0,0,0,0.0
37531,9368,"Bailey, Sidnee",5,2.551332468,0,0,0.0,0.0,0,1708,3,0,1,0,0,0,995.5440532
37538,9369,"el-Abdou, Rihaab",2,1.305602097,0,0,0.0,1.0,1,0,1,0,0,0,1,0,0.0
37542,9370,"Anderson, Aaryn",3,2.780459757,1,0,0.0,0.0,1,0,2,0,1,0,0,0,0.0
37546,9371,"Hubbard, Thomas",3,1.437086922,0,0,0.0,,1,0,2,0,0,0,0,1,0.0
37550,9372,"Smith, Kaleb",3,2.817626086,0,0,0.0,1.0,1,0,2,0,0,0,1,0,0.0
37554,9373,"al-Hanif, Ahlaam",3,2.588241065,0,0,0.0,1.0,1,0,2,0,0,0,1,0,0.0
37558,9374,"al-Farrah, Hawraa",1,2.001283444,1,1,4.429055266,1.0,1,0,1,0,0,0,1,0,0.0
37559,9375,"Howell, Xavier",4,3.229005482,0,0,0.0,1.0,1,1710,3,0,1,0,0,0,181.010582
37560,9375,"Howell, Xavier",4,3.229005482,0,0,0.0,1.0,1,1711,3,0,1,0,0,0,319.1678005
37567,9376,"Beyale, Lee",3,2.341627294,0,1,7.284986913,1.0,0,0,2,0,0,0,1,0,0.0
37571,9377,"Oh, Linh",1,2.54944411,0,0,0.0,,1,0,1,0,1,0,0,0,0.0
37575,9378,"Costello, Patricia",1,2.048154635,0,0,0.0,1.0,1,0,1,0,0,1,0,0,0.0
37579,9379,"Duran, Keith",3,2.08717765,0,1,1.642984192,1.0,0,0,2,0,0,0,0,1,0.0
37583,9380,"Kamath, Sara",4,1.230516231,0,0,0.0,1.0,1,0,3,0,0,1,0,0,0.0
37587,9381,"Mitchell, Tayanna",4,0.747963267,0,0,0.0,1.0,1,0,3,0,0,0,0,1,0.0
37591,9382,"Tague Mickey, John",4,1.246464375,0,1,1.142140278,,1,0,3,0,0,0,0,1,0.0
37595,9383,"Roberts, Sapphire",5,2.079893133,1,0,0.0,0.0,0,0,3,1,0,1,0,0,0.0
37599,9384,"Holder, Katherine",4,1.591329869,0,1,1.518767228,,1,0,3,0,0,1,0,0,0.0
37603,9385,"Sudaria, Lillyan",4,0.804710531,0,1,0.93291083,1.0,0,0,3,1,0,0,1,0,0.0
37607,9386,"Manhertz, Johnnice",5,3.145338991,0,0,0.0,0.0,1,0,3,0,0,0,1,0,0.0
37611,9387,"Grey, Kenna",2,2.385703961,0,0,0.0,0.0,1,0,1,0,0,1,0,0,0.0
37615,9388,"Norton, Aishwarya",3,3.560488116,0,0,0.0,1.0,0,0,2,0,1,0,0,0,0.0
37619,9389,"Contreras, Jacob",4,2.305199008,0,0,0.0,1.0,1,0,3,1,0,0,0,1,0.0
37623,9390,"Gurule, Stevie",3,1.702365733,0,1,0.50005365,1.0,1,0,2,0,1,0,0,0,0.0
37624,9391,"Lau, Alyssa",3,1.476624589,1,0,0.0,1.0,1,1712,2,0,0,1,0,0,883.0205221
37631,9392,"Slee Ackerson, Thomas",1,3.520096265,0,1,2.261454277,1.0,1,0,1,0,0,0,1,0,0.0
37635,9393,"Kuebler, Michael",2,2.001906566,1,1,0.064616146,,1,0,1,1,0,0,0,1,0.0
37639,9394,"Cottingham, Kiana",4,3.149562477,0,0,0.0,0.0,1,0,3,1,0,0,0,1,0.0
37640,9395,"el-Shahid, Zeena",4,2.454893354,0,1,4.334022254,1.0,1,1714,3,0,0,0,0,1,1493.584996
37647,9396,"Valdez, Nicholas",4,3.142963432,0,0,0.0,1.0,0,0,3,0,0,0,1,0,0.0
37651,9397,"John, Samantha",3,3.485083693,0,0,0.0,,0,0,2,1,1,0,0,0,0.0
37655,9398,"el-Latif, Maisara",4,2.128295675,0,1,1.848077559,1.0,0,0,3,0,0,0,0,1,0.0
37659,9399,"Ross, Kimberly",3,2.93818295,0,0,0.0,0.0,0,0,2,0,0,0,0,1,0.0
37663,9400,"Ordonez, Gerardo",3,1.149180517,0,1,5.168728754,,0,0,2,0,0,0,1,0,0.0
37667,9401,"Reynolds, Steven",3,2.517908421,0,0,0.0,0.0,1,0,2,0,1,0,0,0,0.0
37671,9402,"Martinez, Charles",4,1.055603362,0,0,0.0,0.0,1,0,3,0,0,0,1,0,0.0
37675,9403,"al-Iman, Siddeeqa",3,2.586600488,0,0,0.0,0.0,1,0,2,0,0,0,1,0,0.0
37679,9404,"Manton, Jonathan",4,3.284954118,0,1,0.767992886,,0,0,3,0,0,0,0,1,0.0
37683,9405,"Pham, Stephanie",4,3.28915245,0,1,0.325146772,0.0,1,0,3,0,0,0,1,0,0.0
37687,9406,"Lapaz, Jarrett",3,0.69799348,0,0,0.0,1.0,1,0,2,0,0,1,0,0,0.0
37688,9407,"Gray, Elizabeth",3,1.457325825,1,1,1.587558802,0.0,0,1715,2,0,0,0,0,1,5863.112026
37695,9408,"Brown, Matthew",4,2.854055835,1,0,0.0,0.0,0,0,3,0,0,0,1,0,0.0
37699,9409,"Buhr, Torriane",4,2.314313535,0,0,0.0,0.0,1,0,3,0,1,0,0,0,0.0
37703,9410,"Smith, Cierra",4,1.247507121,0,1,3.322781361,0.0,0,0,3,0,0,0,0,1,0.0
37707,9411,"al-Sylla, Amjad",1,2.441204055,0,0,0.0,0.0,1,0,1,0,1,0,0,0,0.0
37711,9412,"Martinez, Alicia",3,1.891208649,0,0,0.0,0.0,1,0,2,0,1,0,0,0,0.0
37715,9413,"Arellano Powers, Leticia",1,3.504592729,1,1,3.301861935,1.0,1,0,1,0,0,0,0,1,0.0
37719,9414,"Huynh, Kaylina",5,2.030354201,0,1,10.45400661,1.0,0,0,3,0,0,0,1,0,0.0
37723,9415,"Stott, Nina",1,1.643773026,0,0,0.0,0.0,1,0,1,0,0,1,0,0,0.0
37727,9416,"Davis, D'Andre",1,3.591367573,0,1,4.105023809,1.0,1,0,1,0,1,0,0,0,0.0
37731,9417,"Papike, Jimale",1,3.026313304,0,0,0.0,,1,0,1,0,1,0,0,0,0.0
37735,9418,"Sy-Savane, Destiny",4,1.218722137,1,0,0.0,1.0,0,0,3,0,1,0,0,0,0.0
37739,9419,"Wade, Jamie",2,1.838107165,0,1,1.312160615,1.0,1,0,1,0,0,0,0,1,0.0
37743,9420,"Trujillo, Samantha",5,1.20258291,0,0,0.0,0.0,1,0,3,0,0,1,0,0,0.0
37747,9421,"al-Abdou, Jaasir",1,1.835355106,0,1,5.594815358,1.0,0,0,1,0,1,0,0,0,0.0
37751,9422,"Vlajic, Brittany",4,3.5937303,0,0,0.0,,1,0,3,0,0,1,0,0,0.0
37755,9423,"Russak, Zachary",5,1.734408785,0,1,3.415609624,0.0,0,0,3,0,0,0,1,0,0.0
37759,9424,"Moua, Sourinthone",2,2.998785586,0,0,0.0,0.0,1,0,1,0,0,0,1,0,0.0
37763,9425,"Le, Amanda Lynn",1,3.426609285,0,1,3.622578423,1.0,0,0,1,0,0,0,1,0,0.0
37767,9426,"Ross, Brittany",1,2.082651959,0,0,0.0,1.0,1,0,1,0,0,0,0,1,0.0
37771,9427,"Melton, Riley",2,2.172900519,0,1,10.87714385,0.0,1,0,1,0,0,0,0,1,0.0
37775,9428,"Voorhees, Aaron",1,2.370258353,0,0,0.0,0.0,1,0,1,0,0,0,1,0,0.0
37779,9429,"Seo, Claudia",5,3.071546916,1,0,0.0,0.0,1,0,3,0,0,1,0,0,0.0
37783,9430,"Manuel, Hector",1,2.269731476,0,1,2.594127463,1.0,1,0,1,0,1,0,0,0,0.0
37787,9431,"Sanchez, Sandra",2,3.263666226,1,1,3.965496498,1.0,0,0,1,0,0,1,0,0,0.0
37791,9432,"Hernandez, Luis",1,2.19360802,0,0,0.0,1.0,1,0,1,0,0,1,0,0,0.0
37795,9433,"Tamura, Trevor",4,3.560077221,0,0,0.0,0.0,1,0,3,0,0,0,1,0,0.0
37799,9434,"el-Karimi, Usaama",2,3.457320854,0,1,13.36020794,0.0,1,0,1,1,1,0,0,0,0.0
37803,9435,"Linzer, Hayley",2,2.550853941,1,0,0.0,0.0,1,0,1,0,0,0,1,0,0.0
37807,9436,"Ickes, Cassidy",1,3.090514441,0,0,0.0,1.0,1,0,1,1,0,0,0,1,0.0
37811,9437,"Damtew, Toisaun",5,1.231871271,0,0,0.0,1.0,1,0,3,0,0,0,1,0,0.0
37812,9438,"Little, Anissa",3,1.961010602,0,1,9.391179151,0.0,1,1719,2,1,0,1,0,0,424.3118778
37819,9439,"el-Idris, Jasoor",2,2.497818381,1,0,0.0,0.0,0,0,1,0,0,0,1,0,0.0
37823,9440,"Moore, Brendan",1,1.210468549,0,0,0.0,0.0,1,0,1,0,0,1,0,0,0.0
37827,9441,"Martinez, Nickolas",1,2.696902357,1,0,0.0,0.0,0,0,1,0,0,0,1,0,0.0
37831,9442,"Vazquez, Alec",1,2.370324903,0,0,0.0,0.0,1,0,1,1,0,0,0,1,0.0
37835,9443,"Ireland, Blake",2,0.805396393,0,0,0.0,0.0,1,0,1,0,0,1,0,0,0.0
37839,9444,"Geisler, Russell",2,3.359183144,0,1,1.896601496,0.0,1,0,1,0,0,1,0,0,0.0
37843,9445,"Park, Yeun Jung",4,3.334810123,0,0,0.0,0.0,1,0,3,0,1,0,0,0,0.0
37847,9446,"Emert, Lathan",1,2.957668915,0,0,0.0,0.0,0,0,1,0,1,0,0,0,0.0
37848,9447,"Fisher, Sylvie",1,1.882992901,1,1,2.885355018,1.0,1,1721,1,0,0,0,1,0,1206.875946
37849,9447,"Fisher, Sylvie",1,1.882992901,1,1,2.885355018,1.0,1,1722,1,1,0,0,1,0,1726.936673
37853,9448,"Medina Gonzalez, Jacquelyn",2,1.026151334,0,0,0.0,,1,1723,1,0,1,0,0,0,452.9847611
37860,9449,"Behr, Daniel",4,1.582115027,1,0,0.0,0.0,0,0,3,1,1,0,0,0,0.0
37864,9450,"Xu, Jennifer",2,2.014347199,1,1,2.108187173,0.0,1,0,1,1,0,0,0,1,0.0
37868,9451,"Davis, Megan",1,1.749869457,0,0,0.0,1.0,1,0,1,0,0,0,1,0,0.0
37869,9452,"Gaddipati, Alexander",3,2.54400588,1,0,0.0,1.0,0,1724,2,0,0,1,0,0,3313.378256
37873,9453,"Spruill, Jereek",4,2.640635754,0,0,0.0,1.0,1,1725,3,0,0,0,0,1,1266.448946
37880,9454,"Johnson, Lindsey",3,2.005253885,0,1,0.537824646,1.0,1,0,2,1,1,0,0,0,0.0
37884,9455,"Lastrella, Tracy",4,1.107786164,0,0,0.0,1.0,1,0,3,0,1,0,0,0,0.0
37888,9456,"Goodman, Elizabeth",3,1.988274892,0,0,0.0,1.0,0,0,2,0,1,0,0,0,0.0
37892,9457,"Busby, Korren",4,1.268059003,1,1,5.249347299,0.0,0,0,3,0,1,0,0,0,0.0
37896,9458,"Robinson, Zamen",1,1.982490064,0,0,0.0,0.0,1,0,1,0,0,0,1,0,0.0
37900,9459,"Aldrich, Kay",1,2.890530032,0,0,0.0,1.0,1,0,1,0,0,0,0,1,0.0
37904,9460,"Borras, Daniel",2,1.896735335,0,0,0.0,,0,0,1,0,0,0,0,1,0.0
37905,9461,"Villa, Alexis",2,3.745311985,1,1,0.231440436,1.0,1,1727,1,0,0,1,0,0,1948.444543
37912,9462,"Turnbough, Ater",2,3.051984905,0,1,11.38297766,,1,0,1,0,0,0,0,1,0.0
37916,9463,"Ringler, Kellen",2,3.116536936,0,0,0.0,0.0,1,0,1,1,0,0,1,0,0.0
37920,9464,"Marko, Taylor",1,3.279115332,0,0,0.0,1.0,1,0,1,0,0,0,1,0,0.0
37924,9465,"Lefebre, Yesenia",3,1.456145244,1,0,0.0,1.0,1,0,2,1,0,0,0,1,0.0
37925,9466,"al-Arshad, Qaaida",4,1.376837788,0,1,3.701743427,,1,1728,3,1,1,0,0,0,952.3726024
37932,9467,"Root, Summer",5,1.538065513,0,0,0.0,,0,0,3,0,0,1,0,0,0.0
37936,9468,"Ellis, Austin",3,0.937586073,1,1,3.077262085,1.0,1,0,2,0,1,0,0,0,0.0
37940,9469,"Holloway, Brandon",4,2.163597138,0,0,0.0,1.0,1,0,3,0,0,0,1,0,0.0
37941,9470,"Coates, Shannon",3,2.351061063,1,1,0.832609635,0.0,1,1729,2,0,0,1,0,0,1577.438452
37948,9471,"Duff, Justin",2,3.233113476,0,1,0.154701835,1.0,0,0,1,0,0,0,0,1,0.0
37952,9472,"Rocha-Guzman, Nikole",2,0.528964831,1,1,0.834734763,1.0,1,0,1,1,0,0,0,1,0.0
37956,9473,"el-Mansouri, Sitaara",4,2.106624765,0,0,0.0,1.0,1,0,3,0,1,0,0,0,0.0
37960,9474,"el-Pour, Tawfeeq",2,1.956512104,0,1,1.183100469,1.0,1,0,1,1,0,0,1,0,0.0
37964,9475,"Duffield, Jacob",3,3.30185424,0,0,0.0,0.0,1,0,2,0,0,1,0,0,0.0
37968,9476,"Vang, Vanessa",4,1.907196852,1,1,1.562122861,,1,0,3,0,0,1,0,0,0.0
37972,9477,"Albrecht Reed, Tyler",3,1.390485495,0,0,0.0,0.0,1,0,2,0,0,0,0,1,0.0
37976,9478,"Cohen, Adinidiin",1,3.409459657,0,0,0.0,1.0,1,0,1,0,1,0,0,0,0.0
37980,9479,"Mangelsen, Kyran",5,0.964690337,0,0,0.0,,1,0,3,0,0,0,0,1,0.0
37984,9480,"Rodriguez, Samantha",1,1.616638835,0,0,0.0,1.0,1,0,1,0,0,1,0,0,0.0
37988,9481,"Sounakhene, Ethan",3,1.881238546,0,0,0.0,1.0,0,0,2,0,0,0,0,1,0.0
37992,9482,"Johnson, Kacy",4,3.333161428,0,0,0.0,0.0,1,0,3,1,0,0,0,1,0.0
37996,9483,"Anchondo Wegener, Erik",1,3.492731943,0,0,0.0,0.0,1,0,1,1,1,0,0,0,0.0
37997,9484,"Addison, Tyler",1,3.044875969,0,0,0.0,1.0,1,1731,1,0,0,0,0,1,532.0920452
38004,9485,"Robichaux, Alejandro",1,3.322704928,0,0,0.0,1.0,1,0,1,0,0,1,0,0,0.0
38008,9486,"Knox, Andrea",5,1.921812735,1,0,0.0,,1,0,3,0,0,0,1,0,0.0
38012,9487,"Nolte, Jonathan",5,2.053885127,0,1,7.054641568,0.0,1,0,3,0,0,1,0,0,0.0
38016,9488,"Haas, Aaron",2,0.507438216,0,0,0.0,1.0,1,0,1,0,1,0,0,0,0.0
38020,9489,"Blueeyes, Maria",1,2.31650132,0,1,6.19784411,1.0,1,0,1,0,1,0,0,0,0.0
38024,9490,"Asher, Tina",2,1.563012987,0,0,0.0,1.0,1,0,1,0,1,0,0,0,0.0
38028,9491,"Evans, Tyre",4,2.482205604,0,0,0.0,1.0,0,0,3,0,0,0,1,0,0.0
38032,9492,"Arneach, Alysia",2,2.085991618,0,1,0.218530743,1.0,1,0,1,0,1,0,0,0,0.0
38036,9493,"Carrillo, Seth",1,1.276706411,0,1,0.403729223,0.0,1,0,1,0,1,0,0,0,0.0
38040,9494,"Russell, Adriana",2,1.908178747,0,0,0.0,0.0,1,0,1,0,1,0,0,0,0.0
38044,9495,"Arguello, Briana",3,2.503113748,0,1,0.243145369,0.0,1,0,2,0,1,0,0,0,0.0
38048,9496,"Mcmillian, Malikah",4,2.929041681,1,0,0.0,0.0,1,0,3,0,0,0,0,1,0.0
38052,9497,"Pham, Sweta",3,3.083662907,1,0,0.0,0.0,1,0,2,0,0,0,1,0,0.0
38056,9498,"Siewiyumptewa, Dalene",4,2.191574579,0,0,0.0,1.0,1,0,3,0,0,0,0,1,0.0
38060,9499,"Sourivong, Harneet",5,2.652573135,0,0,0.0,1.0,1,0,3,0,0,0,1,0,0.0
38064,9500,"Nguyen, Zachary",5,1.681766818,1,0,0.0,1.0,1,0,3,0,0,1,0,0,0.0
38068,9501,"Martin, Sandra",1,3.13859832,0,0,0.0,0.0,1,0,1,0,0,0,1,0,0.0
38072,9502,"Singh, Kyle",4,2.550720137,0,0,0.0,0.0,0,0,3,0,0,0,1,0,0.0
38076,9503,"al-Nagi, Baaqir",4,2.635740519,1,0,0.0,1.0,0,0,3,0,1,0,0,0,0.0
38080,9504,"Natonabah, Michael",4,2.3571602,0,0,0.0,0.0,1,0,3,0,0,0,1,0,0.0
38084,9505,"Alexander, Tatianna",2,2.261780393,0,1,12.43110967,,1,0,1,0,0,0,1,0,0.0
38088,9506,"Castaneda, Kristen",3,2.693960143,0,0,0.0,0.0,1,0,2,0,1,0,0,0,0.0
38092,9507,"Elliott, Samantha",4,3.241240826,0,1,2.349366112,0.0,1,0,3,0,0,0,1,0,0.0
38096,9508,"Thomas, Jovae",4,1.334134233,0,0,0.0,0.0,1,0,3,1,0,1,0,0,0.0
38100,9509,"Carrillo, Nadiel",4,2.959178539,0,1,0.006522788,0.0,1,0,3,0,1,0,0,0,0.0
38104,9510,"Engdahl, Kenneth",2,2.353952439,0,1,13.76018587,0.0,0,0,1,0,0,1,0,0,0.0
38108,9511,"Vang, Ashleigh",3,0.625808629,0,0,0.0,1.0,0,0,2,0,0,1,0,0,0.0
38112,9512,"White, Madison",1,2.21098081,0,0,0.0,1.0,1,0,1,1,0,0,1,0,0.0
38116,9513,"Gideon, Alicia",4,0.743489048,0,1,1.652168946,,1,0,3,0,0,0,1,0,0.0
38120,9514,"Nguyen, Matthew",1,2.957789392,1,0,0.0,1.0,0,0,1,1,0,0,1,0,0.0
38124,9515,"Denoyelles, Katie",4,2.293452528,0,0,0.0,0.0,1,0,3,1,0,0,0,1,0.0
38128,9516,"Polk, Moses",2,2.261038902,0,1,6.649252012,1.0,1,0,1,0,0,1,0,0,0.0
38132,9517,"Campbell, Vincent",4,3.543383849,0,0,0.0,1.0,1,0,3,0,0,0,1,0,0.0
38136,9518,"al-Jama, Haashid",5,0.738265064,0,0,0.0,1.0,1,0,3,0,0,1,0,0,0.0
38140,9519,"el-Hasan, Ubaida",4,2.887654182,0,1,6.760866039,1.0,1,0,3,0,0,0,1,0,0.0
38141,9520,"el-Mahmoud, Haazim",3,2.119192513,1,0,0.0,1.0,1,1735,2,0,0,0,0,1,723.3650836
38148,9521,"el-Saad, Saleem",4,3.203171099,0,0,0.0,0.0,0,0,3,0,1,0,0,0,0.0
